,map,epc
0,0.004147531852247071,0.9838902875271208
1,0.02219221392260607,0.9299347819599078
2,0.029534351189035288,0.8989046318282418
3,0.002846716464363523,0.9941276662090275
4,0.01748113751673509,0.9578590408769104
5,0.007663866987124065,0.9609227701489168
6,0.008140959470207834,0.9599336987008734
7,0.007663866987124065,0.9609227701489168
8,0.026610021786492386,0.9089708214582976
